name,size,price,url
Cara Mello Grapefruit,750ml,9.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/cara-mello-grapefruit/p/234329750?s=2201&igrules=true
Champagne Comtesse Gerin Rose Selection,750ml,44.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/champagne-comtesse-gerin-rose-selection/p/214176750?s=2201&igrules=true
Cloud Break Chardonnay Reserve California,750ml,11.99,https://www.totalwine.com/wine/white-wine/chardonnay/cloud-break-chardonnay-reserve-california/p/235812750?s=2201&igrules=true
Firebrand Bourbon Barrel Red Blend,750ml,12.99,https://www.totalwine.com/wine/red-wine/red-blend/firebrand-bourbon-barrel-red-blend/p/215780750?s=2201&igrules=true
Mascota Vineyards La Mascota Chardonnay,750ml,14.99,https://www.totalwine.com/wine/white-wine/chardonnay/mascota-vineyards-la-mascota-chardonnay/p/130011750?s=2201&igrules=true
Cottesbrook Reserve Marlborough SB,750ml,16.99,https://www.totalwine.com/wine/new-arrivals/white-wine/sauvignon-blanc/cottesbrook-reserve-marlborough-sb/p/178681750?s=2201&igrules=true
Gervais Gobillard Brut Authentique,750ml,36.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/gervais-gobillard-brut-authentique/p/214182750?s=2201&igrules=true
Porto Valdouro White Port,750ml,16.99,https://www.totalwine.com/wine/dessert-fortified-wine/port/white-port/porto-valdouro-white-port/p/163886750?s=2201&igrules=true
Chateau de Nages Joseph Torres Blanc,750ml,26.99,https://www.totalwine.com/wine/white-wine/rhone-blend/chateau-de-nages-joseph-torres-blanc/p/132167750?s=2201&igrules=true
Oniros Cabernet Sauvignon,750ml,19.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/oniros-cabernet-sauvignon/p/213661750?s=2201&igrules=true
InVino Prosecco,750ml,13.99,https://www.totalwine.com/wine/champagne-sparkling-wine/prosecco/invino-prosecco/p/219440750?s=2201&igrules=true
Chateau Belingard Bergerac Blanc,750ml,13.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/chateau-belingard-bergerac-blanc/p/94068750?s=2201&igrules=true
Klean Rose,750ml,12.99,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/low-calorie/klean-rose/p/224033750?s=2201&igrules=true
Hermes Mavrodaphne of Patras,750ml,14.99,https://www.totalwine.com/wine/dessert-fortified-wine/red-blend-dessert-wine/hermes-mavrodaphne-of-patras/p/2218750?s=2201&igrules=true
Pico Cuadro Original Ribera Del Duero,750ml,19.99,https://www.totalwine.com/wine/red-wine/tempranillo/pico-cuadro-original-ribera-del-duero/p/220659750?s=2201&igrules=true
Be Well Chardonnay Non-Alcoholic,750ml,11.99,https://www.totalwine.com/wine/white-wine/chardonnay/be-well-chardonnay-non-alcoholic/p/224030750?s=2201&igrules=true
Firebrand Cabernet,750ml,9.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/firebrand-cabernet/p/143590750?s=2201&igrules=true
Klean Chardonnay,750ml,12.99,https://www.totalwine.com/wine/white-wine/chardonnay/low-calorie/klean-chardonnay/p/224032750?s=2201&igrules=true
T Toro Tempranillo,750ml,9.99,https://www.totalwine.com/wine/red-wine/tempranillo/t-toro-tempranillo/p/1965750?s=2201&igrules=true
B Lovely Riesling,750ml,12.99,https://www.totalwine.com/wine/white-wine/riesling/b-lovely-riesling/p/179886750?s=2201&igrules=true
Cobble Creek Pinot Noir,750ml,14.99,https://www.totalwine.com/wine/red-wine/pinot-noir/cobble-creek-pinot-noir/p/216194750?s=2201&igrules=true
Melodramatic Macabre,750ml,12.99,https://www.totalwine.com/wine/red-wine/red-blend/melodramatic-macabre/p/216101750?s=2201&igrules=true
Praia Vinho Verde,750ml,14.99,https://www.totalwine.com/wine/white-wine/vinho-verde/praia-vinho-verde/p/107863750?s=2201&igrules=true
Chateau Montet Bordeaux Merlot,750ml,11.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-montet-bordeaux-merlot/p/91868750?s=2201&igrules=true
Carlo & Figli Barbera d'Alba Superiore,750ml,24.99,https://www.totalwine.com/wine/red-wine/dolcetto/carlo-figli-barbera-dalba-superiore/p/233850750?s=2201&igrules=true
Luc Pirlet Syrah-Mourvedre,750ml,11.99,https://www.totalwine.com/wine/red-wine/syrah-shiraz/luc-pirlet-syrah-mourvedre/p/97162750?s=2201&igrules=true
Seven Rings Chardonnay Monterey,750ml,16.99,https://www.totalwine.com/wine/deals/white-wine/chardonnay/seven-rings-chardonnay-monterey/p/143628750?s=2201&igrules=true
Chateau de Ferrand St-Emilion Grand Cru,750ml,44.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-de-ferrand-st-emilion-grand-cru/p/27212750?s=2201&igrules=true
Caleo Rosato,750ml,8.99,https://www.totalwine.com/wine/deals/rose-blush-wine/rose-blend/caleo-rosato/p/219435750?s=2201&igrules=true
Mousset Sainte Cecile Les Vignes Cotes du Rhone Villages,750ml,16.99,https://www.totalwine.com/wine/red-wine/rhone-blend/mousset-sainte-cecile-les-vignes-cotes-du-rhone-villages/p/186181750?s=2201&igrules=true
Witching Hour Spicy Red Blend,750ml,9.99,https://www.totalwine.com/wine/red-wine/red-blend/witching-hour-spicy-red-blend/p/235469750?s=2201&igrules=true
Dive Bar Tropical Moscato,750ml,7.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/dive-bar-tropical-moscato/p/224022750?s=2201&igrules=true
KG3 Cabernet Sauvignon Napa Valley,750ml,49.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/kg3-cabernet-sauvignon-napa-valley/p/147678750?s=2201&igrules=true
Olema Sparkling Brut Rose,750ml,24.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/rose/olema-sparkling-brut-rose/p/223946750?s=2201&igrules=true
Uro Toro Gift Box,3-750ml bottles,59.99,https://www.totalwine.com/wine/gift-center/deals/red-wine/tempranillo/uro-toro-gift-box/p/239287750?s=2201&igrules=true
Dive Bar Peach Moscato,750ml,7.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/dive-bar-peach-moscato/p/224021750?s=2201&igrules=true
Caiarossa Toscana Pergolaia,750ml,32.99,https://www.totalwine.com/wine/red-wine/red-blend/caiarossa-toscana-pergolaia/p/229829750?s=2201&igrules=true
TULI Chardonnay Sonoma,750ml,29.99,https://www.totalwine.com/wine/new-arrivals/white-wine/chardonnay/tuli-chardonnay-sonoma/p/178668750?s=2201&igrules=true
Adele and Elsa Matrot Bourgogne Chardonnay,750ml,34.99,https://www.totalwine.com/wine/white-wine/chardonnay/adele-and-elsa-matrot-bourgogne-chardonnay/p/235028750?s=2201&igrules=true
Domaine Chatelain Chablis Fourchaume,750ml,49.99,https://www.totalwine.com/wine/white-wine/chardonnay/domaine-chatelain-chablis-fourchaume/p/94233750?s=2201&igrules=true
Martin Ray Cabernet Sauvignon Napa,750ml,32.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/martin-ray-cabernet-sauvignon-napa/p/95614750?s=2201&igrules=true
Dubourdieu Liaison Sauvignon Blanc and Semillon,750ml,19.99,https://www.totalwine.com/wine/white-wine/bordeaux-blend/dubourdieu-liaison-sauvignon-blanc-and-semillon/p/226532750?s=2201&igrules=true
Dr Heidemanns Graacher Himmelreich Riesling Kabinett,750ml,21.99,https://www.totalwine.com/wine/white-wine/riesling/dr-heidemanns-graacher-himmelreich-riesling-kabinett/p/96103750?s=2201&igrules=true
La Vostra Prosecco,187ml,3.99,https://www.totalwine.com/wine/gift-center/deals/champagne-sparkling-wine/prosecco/brut/la-vostra-prosecco/p/172976187?s=2201&igrules=true
Uro Toro Finca La Rana,750ml,19.99,https://www.totalwine.com/wine/deals/red-wine/tempranillo/uro-toro-finca-la-rana/p/147977750?s=2201&igrules=true
Luc Pirlet Pinot Noir Classique Unoaked,750ml,11.99,https://www.totalwine.com/wine/red-wine/pinot-noir/luc-pirlet-pinot-noir-classique-unoaked/p/108036750?s=2201&igrules=true
Berrycream Rose,750ml,13.99,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/berrycream-rose/p/224028750?s=2201&igrules=true
Bellini Vin Santo,500ml,37.49,https://www.totalwine.com/wine/dessert-fortified-wine/vin-santo/bellini-vin-santo/p/91708500?s=2201&igrules=true
Saladini Pilastri Pecorino,750ml,14.99,https://www.totalwine.com/wine/white-wine/pecorino/saladini-pilastri-pecorino/p/106929750?s=2201&igrules=true
Tensley Syrah Colson Canyon,750ml,44.99,https://www.totalwine.com/wine/red-wine/syrah-shiraz/tensley-syrah-colson-canyon/p/110383750?s=2201&igrules=true
Arthur Metz Cremant d'Alsace Brut,750ml,22.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/brut/arthur-metz-cremant-dalsace-brut/p/105662750?s=2201&igrules=true
Pour Haus Sauvignon Blanc,3L Box,14.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/pour-haus-sauvignon-blanc/p/234232031?s=2201&igrules=true
Beyer Ranch Cabernet Central Coast,750ml,10.49,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/beyer-ranch-cabernet-central-coast/p/133360750?s=2201&igrules=true
B Lovely Red,750ml,13.99,https://www.totalwine.com/wine/red-wine/red-blend/b-lovely-red/p/107073750?s=2201&igrules=true
Wildhaven Merlot Columbia Valley,750ml,13.99,https://www.totalwine.com/wine/deals/red-wine/merlot/wildhaven-merlot-columbia-valley/p/123221750?s=2201&igrules=true
Sky River Mead Sweet,750ml,24.99,https://www.totalwine.com/wine/dessert-fortified-wine/mead/sky-river-mead-sweet/p/127270750?s=2201&igrules=true
Chateau La Valade Cotes de Blaye,750ml,15.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-la-valade-cotes-de-blaye/p/108239750?s=2201&igrules=true
Hermes Assyrtiko,750ml,11.99,https://www.totalwine.com/wine/white-wine/assyrtiko/hermes-assyrtiko/p/190163750?s=2201&igrules=true
Bellini Tuscan Dessert Wine,500ml,21.99,https://www.totalwine.com/wine/dessert-fortified-wine/vin-santo/bellini-tuscan-dessert-wine/p/97200500?s=2201&igrules=true
Pour Haus Sauvignon Blanc,3L Box,14.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/pour-haus-sauvignon-blanc/p/234232031?s=2201&igrules=true
Chateau La Valade Cotes de Blaye,750ml,15.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-la-valade-cotes-de-blaye/p/108239750?s=2201&igrules=true
Chateau Bois Redon Bordeaux Superieur,375ml,9.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-bois-redon-bordeaux-superieur/p/91826375?s=2201&igrules=true
D'Autrefois Pinot Noir Prestige,750ml,19.99,https://www.totalwine.com/wine/deals/red-wine/pinot-noir/dautrefois-pinot-noir-prestige/p/186189750?s=2201&igrules=true
Spier Rose,750ml,9.99,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/spier-rose/p/152483750?s=2201&igrules=true
Lone Orchid Riesling,750ml,9.99,https://www.totalwine.com/wine/white-wine/riesling/lone-orchid-riesling/p/180893750?s=2201&igrules=true
Bistro Chic Red Blend,750ml,10.99,https://www.totalwine.com/wine/red-wine/red-blend/bistro-chic-red-blend/p/176628750?s=2201&igrules=true
Rebuli Prosecco,750ml,32.99,https://www.totalwine.com/wine/champagne-sparkling-wine/prosecco/rebuli-prosecco/p/87937750?s=2201&igrules=true
Avenel Cellars Napa Red,750ml,25.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/avenel-cellars-napa-red/p/101020750?s=2201&igrules=true
Dive Bar Mango Moscato,750ml,7.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/dive-bar-mango-moscato/p/234325750?s=2201&igrules=true
Bellini Chianti Rufina Riserva,750ml,14.99,https://www.totalwine.com/wine/red-wine/sangiovese/bellini-chianti-rufina-riserva/p/38361750?s=2201&igrules=true
Saladini Pilastri Rosso Piceno,750ml,12.99,https://www.totalwine.com/wine/red-wine/montepulciano/saladini-pilastri-rosso-piceno/p/15658750?s=2201&igrules=true
Santhiago Lisboa Red Blend,750ml,8.99,https://www.totalwine.com/wine/red-wine/red-blend/santhiago-lisboa-red-blend/p/234208750?s=2201&igrules=true
Berberana Gran Tradicion Brut Cava,750ml,11.99,https://www.totalwine.com/wine/champagne-sparkling-wine/cava/brut/berberana-gran-tradicion-brut-cava/p/111400750?s=2201&igrules=true
Mailly 'Delice' Demi-Sec Grand Cru,750ml,54.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/demi-sec/mailly-delice-demi-sec-grand-cru/p/109003750?s=2201&igrules=true
Louis Bouillot Fine Reserve Extra Brut,750ml,29.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/extra-brut/louis-bouillot-fine-reserve-extra-brut/p/214247750?s=2201&igrules=true
Bougrier Pure Loire Rose d'Anjou,750ml,14.99,https://www.totalwine.com/wine/deals/rose-blush-wine/rose-blend/bougrier-pure-loire-rose-danjou/p/152314750?s=2201&igrules=true
Halos de Jupiter Vacqueyras,750ml,27.99,https://www.totalwine.com/wine/red-wine/rhone-blend/halos-de-jupiter-vacqueyras/p/115801750?s=2201&igrules=true
Macchia Barbera Delicious Lodi,750ml,24.99,https://www.totalwine.com/wine/red-wine/barbera/macchia-barbera-delicious-lodi/p/107796750?s=2201&igrules=true
Dive Bar Watermelon Moscato,750ml,7.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/dive-bar-watermelon-moscato/p/234324750?s=2201&igrules=true
Muirwood Pinot Noir,750ml,19.99,https://www.totalwine.com/wine/red-wine/pinot-noir/muirwood-pinot-noir/p/94392750?s=2201&igrules=true
Smith Bench Chardonnay Arroyo Seco,750ml,19.99,https://www.totalwine.com/wine/white-wine/chardonnay/smith-bench-chardonnay-arroyo-seco/p/235408750?s=2201&igrules=true
Chateau Tour de Bessan Margaux,750ml,34.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-tour-de-bessan-margaux/p/1002018750?s=2201&igrules=true
Luc Pirlet Malbec,750ml,10.99,https://www.totalwine.com/wine/red-wine/malbec/luc-pirlet-malbec/p/112203750?s=2201&igrules=true
Fend & Foster Pinot Noir Sonoma Coast,750ml,19.99,https://www.totalwine.com/wine/red-wine/pinot-noir/fend-foster-pinot-noir-sonoma-coast/p/187745750?s=2201&igrules=true
Red Theory Cabernet Sauvignon,750ml,13.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/red-theory-cabernet-sauvignon/p/124357750?s=2201&igrules=true
Muirwood Cabernet Sauvignon,750ml,15.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/muirwood-cabernet-sauvignon/p/94389750?s=2201&igrules=true
Hoshi Sake,750ml,11.99,https://www.totalwine.com/wine/sake-plum-wine/sake/hoshi-sake/p/106959750?s=2201&igrules=true
Melodramatic Red Blend,750ml,12.99,https://www.totalwine.com/wine/red-wine/red-blend/melodramatic-red-blend/p/143593750?s=2201&igrules=true
Sonoma Loeb Chardonnay Envoy,750ml,39.99,https://www.totalwine.com/wine/deals/white-wine/chardonnay/sonoma-loeb-chardonnay-envoy/p/93436750?s=2201&igrules=true
La Delizia Pinot Grigio,3L Box,17.99,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/la-delizia-pinot-grigio/p/36585030?s=2201&igrules=true
Phebus Torrontes,750ml,10.99,https://www.totalwine.com/wine/white-wine/torrontes/phebus-torrontes/p/16166750?s=2201&igrules=true
Chateau de La Dauphine Fronsac,750ml,29.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-de-la-dauphine-fronsac/p/1005618750?s=2201&igrules=true
1858 Merlot California,750ml,24.99,https://www.totalwine.com/wine/red-wine/merlot/1858-merlot-california/p/235166750?s=2201&igrules=true
La Ventica Ribera del Jucar Seleccion Tempranillo,750ml,17.99,https://www.totalwine.com/wine/red-wine/tempranillo/la-ventica-ribera-del-jucar-seleccion-tempranillo/p/224662750?s=2201&igrules=true
Viansa Chardonnay Carneros,750ml,39.99,https://www.totalwine.com/wine/deals/white-wine/chardonnay/viansa-chardonnay-carneros/p/214720750?s=2201&igrules=true
Campo al Moro Chianti DOCG,750ml,14.99,https://www.totalwine.com/wine/red-wine/sangiovese/campo-al-moro-chianti-docg/p/234999750?s=2201&igrules=true
Mascota Vineyards Unanime Malbec Signature,750ml,34.99,https://www.totalwine.com/wine/deals/red-wine/malbec/mascota-vineyards-unanime-malbec-signature/p/235701750?s=2201&igrules=true
Hermes Greek Red,750ml,10.99,https://www.totalwine.com/wine/red-wine/red-blend/hermes-greek-red/p/2211750?s=2201&igrules=true
NeroOro Rosso Riserva,750ml,16.99,https://www.totalwine.com/wine/red-wine/nero-davola/nerooro-rosso-riserva/p/219429750?s=2201&igrules=true
Bin by Binyamina Cabernet Sauvignon,750ml,17.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/bin-by-binyamina-cabernet-sauvignon/p/223962750?s=2201&igrules=true
TULI Pinot Noir Sonoma County,1.5L,39.99,https://www.totalwine.com/wine/deals/red-wine/pinot-noir/tuli-pinot-noir-sonoma-county/p/143686015?s=2201&igrules=true
Porto Valdouro Tawny Port,750ml,16.99,https://www.totalwine.com/wine/dessert-fortified-wine/port/tawny-port/porto-valdouro-tawny-port/p/163887750?s=2201&igrules=true
Chateau La Rose de Vitrac Rouge,750ml,11.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-la-rose-de-vitrac-rouge/p/152313750?s=2201&igrules=true
Cellar Classified Chardonnay Russian River Valley,750ml,14.99,https://www.totalwine.com/wine/new-arrivals/white-wine/chardonnay/cellar-classified-chardonnay-russian-river-valley/p/223992750?s=2201&igrules=true
Domaine Chevillon Chezeaux Vielles Vignes Nuits St. Georges,750ml,59.99,https://www.totalwine.com/wine/red-wine/pinot-noir/domaine-chevillon-chezeaux-vielles-vignes-nuits-st-georges/p/151410750?s=2201&igrules=true
Dr Heidemanns Bernkastel Badstube Riesling Spatlese,750ml,29.99,https://www.totalwine.com/wine/white-wine/riesling/dr-heidemanns-bernkastel-badstube-riesling-spatlese/p/96101750?s=2201&igrules=true
Chateau Prieure Lichine Margaux,750ml,69.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-prieure-lichine-margaux/p/1001916750?s=2201&igrules=true
Sant'Orsola Moscato d'Asti Silver,750ml,19.99,https://www.totalwine.com/wine/champagne-sparkling-wine/muscat-moscato/dasti/santorsola-moscato-dasti-silver/p/219323750?s=2201&igrules=true
Pietramerana Rosso Toscana IGT,750ml,8.99,https://www.totalwine.com/wine/red-wine/sangiovese/pietramerana-rosso-toscana-igt/p/233408750?s=2201&igrules=true
Victoria Park Barossa Valley Shiraz,750ml,16.99,https://www.totalwine.com/wine/red-wine/syrah-shiraz/victoria-park-barossa-valley-shiraz/p/191920750?s=2201&igrules=true
Luquet Macon Villages Les Mulots,750ml,19.99,https://www.totalwine.com/wine/deals/white-wine/chardonnay/luquet-macon-villages-les-mulots/p/15146750?s=2201&igrules=true
Chateau de La Dauphine Fronsac,750ml,29.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-de-la-dauphine-fronsac/p/1005615750?s=2201&igrules=true
Saladini Pilastri Falerio,750ml,10.99,https://www.totalwine.com/wine/white-wine/white-blend/saladini-pilastri-falerio/p/18372750?s=2201&igrules=true
Rocca Felice Nebbiolo d'Alba,750ml,17.99,https://www.totalwine.com/wine/red-wine/nebbiolo/rocca-felice-nebbiolo-dalba/p/94424750?s=2201&igrules=true
Santa Barbara Vineyards Pinot Noir Santa Barbara,750ml,16.99,https://www.totalwine.com/wine/red-wine/pinot-noir/santa-barbara-vineyards-pinot-noir-santa-barbara/p/187744750?s=2201&igrules=true
La Celestiere Cote du Rhone,750ml,18.99,https://www.totalwine.com/wine/red-wine/rhone-blend/la-celestiere-cote-du-rhone/p/119786750?s=2201&igrules=true
Conscious Rose Willamette,750ml,13.99,https://www.totalwine.com/wine/rose-blush-wine/pinot-noir/conscious-rose-willamette/p/233554750?s=2201&igrules=true
Gordon Estate Cabernet,750ml,20.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/gordon-estate-cabernet/p/93645750?s=2201&igrules=true
Porta Cabernet Gran Reserva,750ml,18.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/porta-cabernet-gran-reserva/p/108509750?s=2201&igrules=true
Intruso Almansa Grand Cuvee Tintorera,750ml,17.99,https://www.totalwine.com/wine/red-wine/alicante-bouschet/intruso-almansa-grand-cuvee-tintorera/p/231169750?s=2201&igrules=true
Domaine Pardon Cuvee Hugo Fleurie,750ml,24.99,https://www.totalwine.com/wine/red-wine/gamay/domaine-pardon-cuvee-hugo-fleurie/p/172942750?s=2201&igrules=true
Wagner Dry Riesling,750ml,13.99,https://www.totalwine.com/wine/white-wine/riesling/wagner-dry-riesling/p/108344750?s=2201&igrules=true
Pasquier Desvignes Cotes de Provence,750ml,16.99,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/pasquier-desvignes-cotes-de-provence/p/228836750?s=2201&igrules=true
Victoria Park Cabernet Sauvignon,750ml,10.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/victoria-park-cabernet-sauvignon/p/213695750?s=2201&igrules=true
Martin Ray Synthesis,750ml,54.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/martin-ray-synthesis/p/109692750?s=2201&igrules=true
La Vuelta Chardonnay Unoaked,750ml,9.99,https://www.totalwine.com/wine/white-wine/chardonnay/la-vuelta-chardonnay-unoaked/p/1991750?s=2201&igrules=true
Hermes Moschofilero Mantinia,750ml,14.99,https://www.totalwine.com/wine/white-wine/moschofilero-fileri/hermes-moschofilero-mantinia/p/2216750?s=2201&igrules=true
Conte Priola Chianti Riserva DOCG,750ml,14.99,https://www.totalwine.com/wine/red-wine/sangiovese/conte-priola-chianti-riserva-docg/p/104964750?s=2201&igrules=true
Uro Toro Seleccion,750ml,29.99,https://www.totalwine.com/wine/deals/red-wine/tempranillo/uro-toro-seleccion/p/147976750?s=2201&igrules=true
De Valloie Cremant Brut,750ml,14.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/brut/de-valloie-cremant-brut/p/223176750?s=2201&igrules=true
Quinta das Carvalhas 10 Year Tawny,375ml,18.99,https://www.totalwine.com/wine/dessert-fortified-wine/port/tawny-port/quinta-das-carvalhas-10-year-tawny/p/129983375?s=2201&igrules=true
Chateau du Jaunay Muscadet Sevre,750ml,13.99,https://www.totalwine.com/wine/deals/white-wine/melon-de-bourgogne/chateau-du-jaunay-muscadet-sevre/p/94235750?s=2201&igrules=true
Domaine Du Moulie Madiran,750ml,14.99,https://www.totalwine.com/wine/red-wine/tannat/domaine-du-moulie-madiran/p/98863750?s=2201&igrules=true
Dubourdieu Pure Sauvignon Blanc,750ml,16.99,https://www.totalwine.com/wine/white-wine/bordeaux-blend/dubourdieu-pure-sauvignon-blanc/p/226526750?s=2201&igrules=true
Hanagoi Junmai Ginjo Japanese Sake,300ml,17.99,https://www.totalwine.com/wine/sake-plum-wine/pure-rice-junmai-sake/hanagoi-junmai-ginjo-japanese-sake/p/231401300?s=2201&igrules=true
Albrecht Cremant D'Alsace Tradition,750ml,24.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/brut/albrecht-cremant-dalsace-tradition/p/80836750?s=2201&igrules=true
Campo al Moro Chianti Classico Riserva DOCG,750ml,19.99,https://www.totalwine.com/wine/red-wine/sangiovese/campo-al-moro-chianti-classico-riserva-docg/p/235000750?s=2201&igrules=true
My Favorite Neighbor Red,750ml,89.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/my-favorite-neighbor-red/p/112095750?s=2201&igrules=true
Hermes Greek White,750ml,10.99,https://www.totalwine.com/wine/white-wine/white-blend/hermes-greek-white/p/2210750?s=2201&igrules=true
Davey Family Cabernet Estate,750ml,22.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/davey-family-cabernet-estate/p/150524750?s=2201&igrules=true
King Maui Cellar Reserve Marlborough Sauvignon Blanc,750ml,16.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/king-maui-cellar-reserve-marlborough-sauvignon-blanc/p/237135750?s=2201&igrules=true
Macchia Petite Sirah Dubious,750ml,29.99,https://www.totalwine.com/wine/red-wine/petite-sirah/macchia-petite-sirah-dubious/p/140620750?s=2201&igrules=true
Bird Song Hill Cabernet Sauvignon Columbia Valley,750ml,12.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/bird-song-hill-cabernet-sauvignon-columbia-valley/p/143798750?s=2201&igrules=true
Sheridan Vineyard Cabernet Sauvignon Yakima,750ml,34.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/sheridan-vineyard-cabernet-sauvignon-yakima/p/124583750?s=2201&igrules=true
Iter Sparkling Brut,750ml,11.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/iter-sparkling-brut/p/224012750?s=2201&igrules=true
Mascota Vineyards Unanime,1.5L,49.99,https://www.totalwine.com/wine/deals/new-arrivals/gift-center/red-wine/cabernet-sauvignon/mascota-vineyards-unanime/p/130007015?s=2201&igrules=true
Kudos Pinot Noir Yamhill-Carlton District Willamette Valley,750ml,25.99,https://www.totalwine.com/wine/red-wine/pinot-noir/kudos-pinot-noir-yamhill-carlton-district-willamette-valley/p/114331750?s=2201&igrules=true
Courtney Benham Sauvignon Blanc Napa,750ml,18.99,https://www.totalwine.com/wine/deals/white-wine/sauvignon-blanc/courtney-benham-sauvignon-blanc-napa/p/98283750?s=2201&igrules=true
Palliser Estate Sauvignon Blanc,750ml,21.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/palliser-estate-sauvignon-blanc/p/178757750?s=2201&igrules=true
Marchese di Borgosole Brindisi Riserva DOC,750ml,12.99,https://www.totalwine.com/wine/red-wine/negroamaro/marchese-di-borgosole-brindisi-riserva-doc/p/228118750?s=2201&igrules=true
Vina Cobos Reptil Cabernet Sauvignon,750ml,44.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/vina-cobos-reptil-cabernet-sauvignon/p/230217750?s=2201&igrules=true
Wildhaven Red Blend Untamed Columbia Valley,750ml,14.99,https://www.totalwine.com/wine/deals/red-wine/red-blend/wildhaven-red-blend-untamed-columbia-valley/p/147683750?s=2201&igrules=true
Luquet Macon Villages Condemine,750ml,19.99,https://www.totalwine.com/wine/white-wine/chardonnay/luquet-macon-villages-condemine/p/93060750?s=2201&igrules=true
Luc Pirlet Corbieres,750ml,10.99,https://www.totalwine.com/wine/red-wine/rhone-blend/luc-pirlet-corbieres/p/112201750?s=2201&igrules=true
Liquid Popsicle Cherry,750ml,8.99,https://www.totalwine.com/wine/fruit-wine/fruit-blends/liquid-popsicle-cherry/p/224500750?s=2201&igrules=true
Gruber Roschitz Gruner Veltliner Roschitz,750ml,16.99,https://www.totalwine.com/wine/white-wine/gruner-veltliner/gruber-roschitz-gruner-veltliner-roschitz/p/120235750?s=2201&igrules=true
ReLusso Bianco,750ml,12.99,https://www.totalwine.com/wine/champagne-sparkling-wine/muscat-moscato/relusso-bianco/p/224646750?s=2201&igrules=true
Chateau Belingard Bergerac Rouge,750ml,13.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-belingard-bergerac-rouge/p/94069750?s=2201&igrules=true
Cloud Break Petite Sirah,750ml,9.99,https://www.totalwine.com/wine/red-wine/petite-sirah/cloud-break-petite-sirah/p/111727750?s=2201&igrules=true
Le Pre Vaujour Chinon,750ml,24.99,https://www.totalwine.com/wine/red-wine/cabernet-franc/le-pre-vaujour-chinon/p/172965750?s=2201&igrules=true
